local_time,PLTS_Kayan_Hulu_ESDM,PLTS_Lumbis_Ogong_ESDM,PLTS_Pulau_Limbung,PLTS_Sebatik,PLTS_Sebatik_ESDM,PLTS_Sebuku_ESDM,PLTS_Seimenggaris_ESDM,PLTS_Sidding,PLTS_Temajuk,PLTS_Tulin_Onsoi_ESDM
25/03/2021 12:00,0.059613,0.062478,0.10002,0.20853,0.12329,0.064205,0.06323,0.021881,0.041344,0.064569
25/03/2021 13:00,0.055344,0.061242,0.084409,0.192063,0.113321,0.060415,0.058594,0.021657,0.038363,0.061286
25/03/2021 14:00,0.045445,0.053745,0.0611,0.164477,0.097415,0.052101,0.050809,0.019199,0.031623,0.052837
25/03/2021 15:00,0.034567,0.037847,0.03892,0.125595,0.073752,0.038972,0.037467,0.015425,0.021839,0.039216
25/03/2021 16:00,0.020781,0.020131,0.015005,0.074564,0.043577,0.02233,0.021689,0.009789,0.009919,0.022688
25/03/2021 17:00,0.006469,0.005458,0.000834,0.020828,0.012257,0.00653,0.006286,0.003874,0.00081,0.006723
25/03/2021 18:00,0,0,0,0,0,0,0,0.000178,0,0
25/03/2021 19:00,0,0,0,0,0,0,0,0,0,0
25/03/2021 20:00,0,0,0,0,0,0,0,0,0,0
25/03/2021 21:00,0,0,0,0,0,0,0,0,0,0
25/03/2021 22:00,0,0,0,0,0,0,0,0,0,0
25/03/2021 23:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 00:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 01:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 02:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 03:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 04:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 05:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 06:00,0.001746,0.001119,0.011933,0.008451,0.00473,0.00141,0.001883,0,0.00265,0.001509
26/03/2021 07:00,0.014895,0.009895,0.040281,0.059659,0.034386,0.012381,0.015259,0.001565,0.009702,0.012965
26/03/2021 08:00,0.028298,0.02181,0.066523,0.115837,0.066699,0.027729,0.030523,0.005299,0.014677,0.028613
26/03/2021 09:00,0.040333,0.033611,0.084028,0.158531,0.091979,0.039929,0.043121,0.009013,0.018988,0.040705
26/03/2021 10:00,0.053744,0.043676,0.095593,0.195426,0.114306,0.05016,0.054643,0.011955,0.023629,0.051186
26/03/2021 11:00,0.058149,0.050768,0.098973,0.215188,0.125763,0.057179,0.060815,0.015485,0.02811,0.058595
26/03/2021 12:00,0.060814,0.054383,0.088747,0.215325,0.124303,0.057215,0.058872,0.018176,0.032127,0.058718
26/03/2021 13:00,0.057532,0.04996,0.072423,0.198174,0.113577,0.050156,0.051729,0.018955,0.033337,0.050156
26/03/2021 14:00,0.047953,0.043913,0.048041,0.168976,0.097302,0.043961,0.044742,0.015737,0.028084,0.043009
26/03/2021 15:00,0.036209,0.034418,0.025425,0.129159,0.07404,0.03444,0.033797,0.008385,0.017051,0.03325
26/03/2021 16:00,0.023702,0.019904,0.008513,0.07541,0.043503,0.020693,0.020019,0.004799,0.00599,0.01955
26/03/2021 17:00,0.007462,0.006112,0.000257,0.023024,0.013339,0.006222,0.006041,0.001953,0.000392,0.005644
26/03/2021 18:00,0,0,0,0,0,0,0,0.000078,0,0
26/03/2021 19:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 20:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 21:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 22:00,0,0,0,0,0,0,0,0,0,0
26/03/2021 23:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 00:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 01:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 02:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 03:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 04:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 05:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 06:00,0.002287,0.002076,0.013689,0.00988,0.005739,0.00244,0.002649,0,0.001885,0.002407
27/03/2021 07:00,0.017051,0.018664,0.042784,0.068254,0.040468,0.020019,0.020389,0.001447,0.006219,0.019749
27/03/2021 08:00,0.034562,0.03674,0.066839,0.129253,0.076317,0.037801,0.038217,0.004918,0.010122,0.037393
27/03/2021 09:00,0.048451,0.052841,0.080716,0.176861,0.10453,0.052933,0.053098,0.008945,0.015659,0.053284
27/03/2021 10:00,0.059065,0.062532,0.089767,0.212256,0.125,0.062799,0.0629,0.013404,0.01888,0.063173
27/03/2021 11:00,0.065026,0.068089,0.094107,0.22973,0.13521,0.067995,0.067963,0.016625,0.023986,0.068351
27/03/2021 12:00,0.065675,0.068981,0.096603,0.231103,0.136025,0.068643,0.068383,0.019251,0.025754,0.068844
27/03/2021 13:00,0.062362,0.065018,0.088334,0.216987,0.127717,0.064207,0.06407,0.018837,0.022955,0.06427
27/03/2021 14:00,0.054564,0.056511,0.072415,0.187859,0.110519,0.055541,0.05537,0.016709,0.018563,0.055581
27/03/2021 15:00,0.041624,0.043239,0.04697,0.141737,0.0832,0.041486,0.041251,0.012736,0.011069,0.041406
27/03/2021 16:00,0.024741,0.027429,0.020913,0.087598,0.051669,0.02667,0.026124,0.00751,0.004895,0.026449
27/03/2021 17:00,0.007487,0.009035,0.001049,0.025305,0.01504,0.008469,0.007965,0.00314,0.000364,0.008475
27/03/2021 18:00,0,0,0,0,0,0,0,0.000186,0,0
27/03/2021 19:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 20:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 21:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 22:00,0,0,0,0,0,0,0,0,0,0
27/03/2021 23:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 00:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 01:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 02:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 03:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 04:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 05:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 06:00,0.001881,0.001619,0.008736,0.007729,0.004441,0.001772,0.001992,0,0.0015,0.001782
28/03/2021 07:00,0.012499,0.015288,0.028079,0.058005,0.033567,0.014767,0.015852,0.000969,0.005175,0.01514
28/03/2021 08:00,0.026639,0.029281,0.048717,0.10657,0.062945,0.028514,0.031235,0.00363,0.009622,0.029238
28/03/2021 09:00,0.038599,0.041662,0.066331,0.140975,0.083434,0.038888,0.042102,0.00675,0.014165,0.04045
28/03/2021 10:00,0.048123,0.049327,0.074168,0.163049,0.095029,0.045337,0.046916,0.009549,0.016171,0.047092
28/03/2021 11:00,0.053986,0.052225,0.073853,0.176843,0.102418,0.046617,0.048662,0.011301,0.017373,0.047636
28/03/2021 12:00,0.053875,0.051037,0.068211,0.175935,0.103212,0.046547,0.049896,0.01152,0.017301,0.046564
28/03/2021 13:00,0.054941,0.047109,0.058675,0.16619,0.098051,0.044351,0.047844,0.011593,0.01669,0.044107
28/03/2021 14:00,0.046232,0.038964,0.043788,0.146714,0.085689,0.040801,0.041063,0.010858,0.014216,0.039215
28/03/2021 15:00,0.036231,0.030049,0.027043,0.121906,0.070671,0.034176,0.03321,0.008915,0.009353,0.032504
28/03/2021 16:00,0.020535,0.01722,0.011092,0.072443,0.042158,0.02052,0.020222,0.005641,0.004197,0.019806
28/03/2021 17:00,0.005915,0.005145,0.000398,0.020985,0.012375,0.006369,0.006199,0.00248,0.000245,0.006071
28/03/2021 18:00,0,0,0,0,0,0,0,0.000144,0,0
28/03/2021 19:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 20:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 21:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 22:00,0,0,0,0,0,0,0,0,0,0
28/03/2021 23:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 00:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 01:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 02:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 03:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 04:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 05:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 06:00,0.000344,0.000391,0.012007,0.003195,0.001752,0.00049,0.000634,0,0.00363,0.000517
29/03/2021 07:00,0.004764,0.004897,0.039212,0.027388,0.015228,0.005505,0.006164,0.002684,0.012662,0.005821
29/03/2021 08:00,0.012558,0.011495,0.068721,0.061632,0.034596,0.012892,0.014531,0.00869,0.023251,0.013692
29/03/2021 09:00,0.020171,0.019844,0.096428,0.09818,0.055579,0.021096,0.024071,0.014684,0.033966,0.02255
29/03/2021 10:00,0.030183,0.029519,0.116757,0.122986,0.070994,0.029266,0.033156,0.019903,0.042661,0.031419
29/03/2021 11:00,0.0432,0.036809,0.12162,0.134433,0.078779,0.034855,0.038477,0.023271,0.047649,0.036728
29/03/2021 12:00,0.047238,0.040631,0.11364,0.142091,0.084266,0.039622,0.042265,0.024403,0.048278,0.040288
29/03/2021 13:00,0.047552,0.043048,0.094737,0.13021,0.078601,0.042221,0.042143,0.023378,0.044538,0.042272
29/03/2021 14:00,0.040705,0.041703,0.067791,0.107929,0.06547,0.038869,0.036578,0.020525,0.03663,0.039136
29/03/2021 15:00,0.027078,0.03225,0.036822,0.077586,0.046372,0.028389,0.025602,0.015798,0.025154,0.028789
29/03/2021 16:00,0.013834,0.018518,0.013013,0.042422,0.025244,0.015716,0.013914,0.009023,0.011338,0.015925
29/03/2021 17:00,0.003905,0.005321,0.000573,0.010122,0.006063,0.004117,0.003522,0.003209,0.000952,0.004266
29/03/2021 18:00,0,0,0,0,0,0,0,0.000175,0,0
29/03/2021 19:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 20:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 21:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 22:00,0,0,0,0,0,0,0,0,0,0
29/03/2021 23:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 00:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 01:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 02:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 03:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 04:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 05:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 06:00,0.001336,0.00106,0.009749,0.004455,0.002422,0.000996,0.00096,0,0.005002,0.000991
30/03/2021 07:00,0.010976,0.010008,0.032565,0.037254,0.020872,0.008795,0.008845,0.001574,0.015787,0.008543
30/03/2021 08:00,0.023899,0.02199,0.058514,0.084766,0.048268,0.019741,0.020941,0.005623,0.026164,0.019041
30/03/2021 09:00,0.03665,0.031617,0.080802,0.129025,0.073524,0.029753,0.031941,0.01014,0.033771,0.028969
30/03/2021 10:00,0.044131,0.038226,0.099645,0.161204,0.092484,0.036969,0.040961,0.01292,0.039731,0.036294
30/03/2021 11:00,0.048007,0.042161,0.11066,0.172122,0.097586,0.040138,0.043085,0.016059,0.042309,0.040903
30/03/2021 12:00,0.043353,0.042409,0.112801,0.173113,0.098999,0.041099,0.045302,0.017709,0.0427,0.043315
30/03/2021 13:00,0.037007,0.039382,0.10674,0.160214,0.0915,0.037705,0.041932,0.018808,0.039638,0.040621
30/03/2021 14:00,0.029286,0.031093,0.088165,0.132155,0.076015,0.031659,0.035496,0.018932,0.033124,0.034285
30/03/2021 15:00,0.019839,0.021968,0.05845,0.092869,0.053315,0.022684,0.025054,0.016086,0.022767,0.024778
30/03/2021 16:00,0.01011,0.011508,0.029202,0.047769,0.026915,0.011188,0.011846,0.010614,0.011001,0.01198
30/03/2021 17:00,0.002409,0.003154,0.002512,0.010997,0.00627,0.002719,0.002917,0.005162,0.0009,0.002982
30/03/2021 18:00,0,0,0,0,0,0,0,0.000365,0,0
30/03/2021 19:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 20:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 21:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 22:00,0,0,0,0,0,0,0,0,0,0
30/03/2021 23:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 00:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 01:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 02:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 03:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 04:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 05:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 06:00,0.001006,0.000907,0.015414,0.008136,0.004459,0.001078,0.001574,0,0.005218,0.001134
31/03/2021 07:00,0.00842,0.009957,0.049365,0.055748,0.031672,0.011314,0.013658,0.002715,0.014989,0.011948
31/03/2021 08:00,0.017323,0.023796,0.077374,0.108249,0.062466,0.027107,0.029483,0.007656,0.02511,0.028667
31/03/2021 09:00,0.025848,0.038932,0.097388,0.149282,0.087011,0.04233,0.043455,0.012314,0.032616,0.044703
31/03/2021 10:00,0.03182,0.050627,0.110859,0.175177,0.103907,0.05339,0.054387,0.015551,0.033343,0.055852
31/03/2021 11:00,0.034662,0.058203,0.11886,0.181605,0.108314,0.059252,0.058372,0.017483,0.033916,0.061521
31/03/2021 12:00,0.034775,0.058259,0.118698,0.183519,0.108277,0.057984,0.056508,0.018225,0.031514,0.059895
31/03/2021 13:00,0.03386,0.052733,0.107191,0.175032,0.10185,0.051517,0.050374,0.017579,0.027361,0.052822
31/03/2021 14:00,0.03071,0.041566,0.085918,0.157718,0.090612,0.041959,0.042079,0.015385,0.022268,0.042507
31/03/2021 15:00,0.023322,0.02699,0.056593,0.122326,0.070852,0.029804,0.032485,0.011846,0.014977,0.02931
31/03/2021 16:00,0.014523,0.013444,0.024146,0.072784,0.042503,0.016028,0.019346,0.007893,0.006552,0.015755
31/03/2021 17:00,0.004663,0.003671,0.001386,0.019976,0.011803,0.004784,0.00561,0.003243,0.000425,0.004761
31/03/2021 18:00,0,0,0,0,0,0,0,0.000151,0,0
31/03/2021 19:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 20:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 21:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 22:00,0,0,0,0,0,0,0,0,0,0
31/03/2021 23:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 00:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 01:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 02:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 03:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 04:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 05:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 06:00,0.000649,0.000316,0.009665,0.007256,0.003941,0.000495,0.001251,0,0.002943,0.00061
01/04/2021 07:00,0.007622,0.004899,0.031945,0.05415,0.030367,0.006934,0.011704,0.002383,0.010899,0.007887
01/04/2021 08:00,0.018185,0.013108,0.057674,0.109173,0.062076,0.018105,0.025978,0.007378,0.018742,0.019943
01/04/2021 09:00,0.027664,0.023081,0.079106,0.158653,0.090917,0.030756,0.039915,0.012207,0.026445,0.033363
01/04/2021 10:00,0.034655,0.034114,0.094031,0.19349,0.111175,0.042193,0.050439,0.016458,0.029312,0.045589
01/04/2021 11:00,0.039933,0.044687,0.102689,0.212235,0.122474,0.050798,0.057261,0.019514,0.029013,0.054357
01/04/2021 12:00,0.043363,0.051108,0.103518,0.217364,0.126085,0.055878,0.060322,0.020357,0.030167,0.058662
01/04/2021 13:00,0.042292,0.050767,0.093764,0.205375,0.119812,0.055344,0.058461,0.019143,0.026275,0.057475
01/04/2021 14:00,0.035937,0.043244,0.075264,0.175322,0.102711,0.048223,0.050623,0.016946,0.022188,0.049843
01/04/2021 15:00,0.026064,0.029701,0.04729,0.126516,0.07451,0.033091,0.036549,0.012818,0.014356,0.034666
01/04/2021 16:00,0.01508,0.017329,0.01855,0.07128,0.042626,0.019634,0.021668,0.006613,0.005781,0.02024
01/04/2021 17:00,0.004099,0.005374,0.000906,0.019282,0.011965,0.006156,0.006807,0.00217,0.000316,0.006519
01/04/2021 18:00,0,0,0,0,0,0,0,0.000082,0,0
01/04/2021 19:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 20:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 21:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 22:00,0,0,0,0,0,0,0,0,0,0
01/04/2021 23:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 00:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 01:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 02:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 03:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 04:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 05:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 06:00,0.002146,0.001933,0.008734,0.008901,0.00511,0.002179,0.002303,0,0.003128,0.00214
02/04/2021 07:00,0.016472,0.01839,0.029443,0.066784,0.039057,0.019224,0.019119,0.00165,0.009854,0.018915
02/04/2021 08:00,0.034486,0.037447,0.054925,0.127076,0.074839,0.037597,0.037661,0.005499,0.017903,0.037831
02/04/2021 09:00,0.048693,0.052326,0.075756,0.174549,0.102896,0.052139,0.052038,0.009518,0.024388,0.052538
02/04/2021 10:00,0.058803,0.061653,0.090955,0.206302,0.121679,0.061717,0.06161,0.012902,0.029177,0.062192
02/04/2021 11:00,0.063049,0.066398,0.099616,0.220172,0.129985,0.066335,0.066043,0.015592,0.030913,0.066811
02/04/2021 12:00,0.063185,0.067371,0.09942,0.217828,0.12833,0.06644,0.065108,0.016579,0.0299,0.066636
02/04/2021 13:00,0.058679,0.063301,0.092172,0.20024,0.117423,0.061974,0.059181,0.016839,0.025082,0.061851
02/04/2021 14:00,0.049059,0.053069,0.074132,0.170406,0.100374,0.052134,0.050915,0.014924,0.019213,0.0523
02/04/2021 15:00,0.036923,0.039548,0.047729,0.12132,0.070943,0.039545,0.035947,0.011914,0.012438,0.038736
02/04/2021 16:00,0.021313,0.023043,0.020473,0.073021,0.04321,0.022277,0.022054,0.006901,0.005363,0.022372
02/04/2021 17:00,0.00612,0.006488,0.001223,0.019692,0.011825,0.006376,0.006269,0.003176,0.000347,0.006393
02/04/2021 18:00,0,0,0,0,0,0,0,0.000193,0,0
02/04/2021 19:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 20:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 21:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 22:00,0,0,0,0,0,0,0,0,0,0
02/04/2021 23:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 00:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 01:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 02:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 03:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 04:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 05:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 06:00,0.001587,0.001089,0.010109,0.007774,0.004381,0.001562,0.001833,0,0.003447,0.001615
03/04/2021 07:00,0.012536,0.011405,0.035324,0.053369,0.030599,0.013242,0.013985,0.001377,0.012047,0.013367
03/04/2021 08:00,0.027285,0.025581,0.064017,0.104251,0.06022,0.027915,0.028425,0.004992,0.022333,0.027956
03/04/2021 09:00,0.040378,0.039127,0.088546,0.150212,0.087057,0.041613,0.041776,0.009196,0.030261,0.041821
03/04/2021 10:00,0.050077,0.048391,0.106804,0.184242,0.106904,0.051591,0.051731,0.013383,0.038098,0.052358
03/04/2021 11:00,0.055701,0.053632,0.113465,0.205651,0.119613,0.057571,0.058052,0.017641,0.040239,0.058228
03/04/2021 12:00,0.057933,0.05451,0.11046,0.212896,0.123945,0.058804,0.059923,0.019802,0.037499,0.059221
03/04/2021 13:00,0.054744,0.050292,0.099037,0.203947,0.118823,0.055361,0.057114,0.019731,0.031997,0.055495
03/04/2021 14:00,0.046409,0.0415,0.079589,0.177481,0.103517,0.047743,0.049524,0.017535,0.024598,0.047504
03/04/2021 15:00,0.034553,0.029865,0.051364,0.133685,0.078363,0.035137,0.037692,0.014027,0.016207,0.035084
03/04/2021 16:00,0.020666,0.017849,0.023292,0.080614,0.047755,0.021935,0.023781,0.008837,0.007192,0.022182
03/04/2021 17:00,0.006255,0.005365,0.001787,0.022749,0.013633,0.006846,0.007159,0.00383,0.000532,0.007045
03/04/2021 18:00,0,0,0,0,0,0,0,0.00025,0,0
03/04/2021 19:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 20:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 21:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 22:00,0,0,0,0,0,0,0,0,0,0
03/04/2021 23:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 00:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 01:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 02:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 03:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 04:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 05:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 06:00,0.002253,0.001056,0.011048,0.008243,0.004746,0.001411,0.001997,0,0.006755,0.001238
04/04/2021 07:00,0.017519,0.011418,0.036167,0.061323,0.036096,0.013585,0.016478,0.002834,0.019737,0.012292
04/04/2021 08:00,0.035192,0.026581,0.06367,0.119876,0.070573,0.030188,0.033248,0.008533,0.031294,0.028113
04/04/2021 09:00,0.049904,0.043025,0.088195,0.168048,0.098851,0.045978,0.047687,0.01431,0.040216,0.043619
04/04/2021 10:00,0.059535,0.055414,0.108387,0.202442,0.118821,0.056906,0.057657,0.019527,0.047035,0.05444
04/04/2021 11:00,0.062239,0.062206,0.118041,0.219206,0.128646,0.062605,0.062887,0.02256,0.049367,0.060556
04/04/2021 12:00,0.06453,0.064185,0.115735,0.219474,0.128988,0.064027,0.063782,0.023846,0.047478,0.062601
04/04/2021 13:00,0.06014,0.060147,0.107417,0.203233,0.119864,0.060273,0.059869,0.023317,0.042008,0.058885
04/04/2021 14:00,0.050609,0.051703,0.088271,0.168814,0.099251,0.051216,0.04976,0.020912,0.033012,0.05018
04/04/2021 15:00,0.036347,0.03696,0.059998,0.120694,0.070875,0.034756,0.034698,0.016245,0.020967,0.033949
04/04/2021 16:00,0.020155,0.024576,0.028622,0.06703,0.038682,0.022524,0.019367,0.009848,0.009524,0.021982
04/04/2021 17:00,0.005115,0.007249,0.002259,0.017916,0.010249,0.006098,0.005105,0.004037,0.000752,0.00608
04/04/2021 18:00,0,0,0,0,0,0,0,0.000243,0,0
04/04/2021 19:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 20:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 21:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 22:00,0,0,0,0,0,0,0,0,0,0
04/04/2021 23:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 00:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 01:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 02:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 03:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 04:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 05:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 06:00,0.002091,0.001583,0.011981,0.00761,0.004417,0.001876,0.002042,0,0.005936,0.001875
05/04/2021 07:00,0.016113,0.015006,0.038469,0.058534,0.034324,0.016452,0.016722,0.002723,0.018534,0.016315
05/04/2021 08:00,0.030311,0.030349,0.062556,0.115148,0.067411,0.032743,0.033204,0.008416,0.030677,0.03332
05/04/2021 09:00,0.04232,0.042963,0.076517,0.156316,0.092069,0.045527,0.046251,0.013414,0.041432,0.04636
05/04/2021 10:00,0.051975,0.055141,0.087861,0.189965,0.112792,0.056813,0.05782,0.018315,0.047458,0.05749
05/04/2021 11:00,0.054703,0.06136,0.095403,0.203205,0.121156,0.062146,0.062948,0.021557,0.049962,0.062852
05/04/2021 12:00,0.054509,0.062406,0.094184,0.195,0.116811,0.062221,0.062004,0.023229,0.048936,0.063047
05/04/2021 13:00,0.051933,0.055977,0.08432,0.168438,0.101442,0.055613,0.054994,0.022879,0.043995,0.05677
05/04/2021 14:00,0.04648,0.043195,0.065497,0.138509,0.083206,0.043001,0.044009,0.020708,0.034682,0.043896
05/04/2021 15:00,0.036417,0.027755,0.041117,0.111392,0.06493,0.029538,0.030603,0.016066,0.022727,0.028722
05/04/2021 16:00,0.02087,0.013933,0.017467,0.075383,0.043487,0.017327,0.019105,0.011226,0.010888,0.016122
05/04/2021 17:00,0.005551,0.004274,0.001168,0.022044,0.013097,0.005798,0.006369,0.005402,0.000931,0.005396
05/04/2021 18:00,0,0,0,0,0,0,0,0.000372,0,0
05/04/2021 19:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 20:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 21:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 22:00,0,0,0,0,0,0,0,0,0,0
05/04/2021 23:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 00:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 01:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 02:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 03:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 04:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 05:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 06:00,0.001533,0.000934,0.011876,0.007099,0.004076,0.001471,0.001788,0,0.006881,0.001504
06/04/2021 07:00,0.012981,0.008956,0.04115,0.050857,0.03001,0.012811,0.014578,0.003613,0.020582,0.013126
06/04/2021 08:00,0.02914,0.022302,0.072441,0.103695,0.061622,0.028756,0.030654,0.01018,0.032452,0.028547
06/04/2021 09:00,0.045015,0.040583,0.090588,0.149909,0.089453,0.046307,0.046189,0.016068,0.040837,0.046015
06/04/2021 10:00,0.055384,0.055247,0.097916,0.17582,0.105449,0.056973,0.055825,0.020575,0.047681,0.057035
06/04/2021 11:00,0.06012,0.061307,0.097757,0.183598,0.110069,0.060516,0.058474,0.022819,0.049742,0.060584
06/04/2021 12:00,0.05898,0.060821,0.088183,0.180535,0.10598,0.058021,0.054276,0.02387,0.048756,0.057772
06/04/2021 13:00,0.054576,0.055323,0.075395,0.180739,0.103407,0.05072,0.048736,0.023375,0.043795,0.050852
06/04/2021 14:00,0.047087,0.042233,0.063467,0.163411,0.092283,0.037002,0.040015,0.021304,0.036407,0.038129
06/04/2021 15:00,0.03615,0.028924,0.044951,0.12891,0.07368,0.027667,0.031858,0.016952,0.025341,0.027495
06/04/2021 16:00,0.02176,0.014228,0.023737,0.07918,0.046044,0.016515,0.020609,0.010925,0.012053,0.01642
06/04/2021 17:00,0.006253,0.004538,0.002099,0.022143,0.013056,0.006223,0.006446,0.005473,0.000928,0.006186
06/04/2021 18:00,0,0,0,0,0,0,0,0.000317,0,0
06/04/2021 19:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 20:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 21:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 22:00,0,0,0,0,0,0,0,0,0,0
06/04/2021 23:00,0,0,0,0,0,0,0,0,0,0
07/04/2021 00:00,0,0,0,0,0,0,0,0,0,0
