bus,p_set
1,197.9098333
1,188.9860917
1,182.5897667
1,176.6363083
1,172.5066417
1,171.1127167
1,173.15805
1,174.239325
1,178.8769667
1,199.3688667
1,211.575325
1,218.701275
1,218.2061917
1,217.0468083
1,225.1107083
1,231.7024667
1,231.5330333
1,225.1758167
1,210.6764833
1,208.461825
1,222.4791833
1,222.1795333
1,215.900425
1,211.0412417
1,201.5834167
1,192.2299167
1,186.042025
1,179.1766167
1,175.489925
1,172.2592083
1,173.4837
1,175.489925
1,176.1673333
1,198.483025
1,207.6280917
1,215.5225583
1,216.3954
1,213.9463083
1,220.3817417
1,227.1950417
1,227.4815833
1,222.6615083
1,206.5208167
1,204.110725
1,221.3718
1,220.1473083
1,213.750875
1,210.8588083
1,201.922175
1,193.519625
1,185.6902667
1,179.541375
1,174.6040833
1,172.1548833
1,170.5656333
1,168.8720583
1,165.550125
1,180.5965417
1,191.0705333
1,197.4929667
1,198.7174583
1,196.4116917
1,202.4823667
1,205.986625
1,205.4395417
1,200.7236833
1,195.069875
1,195.4476333
1,214.20685
1,213.2297917
1,207.0289
1,205.2832167
1,197.5319667
1,188.71255
1,182.1207917
1,177.4440417
1,170.9303917
1,168.83295
1,166.6184
1,164.5470667
1,156.522275
1,162.6841667
1,171.777125
1,178.6815333
1,179.854025
1,180.453325
1,186.992975
1,191.331075
1,191.18775
1,188.0221417
1,183.12385
1,187.3968417
1,209.0350167
1,211.549325
1,209.0090167
1,205.361325
1,198.1182667
1,188.4260083
1,182.3813333
1,174.42165
1,171.0737167
1,168.2337583
1,170.2789833
1,173.7572417
1,179.8931333
1,204.6579167
1,216.0958583
1,223.039375
1,223.52135
1,222.3228583
1,231.9109
1,236.730975
1,239.2712833
1,232.1453333
1,216.3302917
1,214.2329583
1,228.6931833
1,228.2502083
1,222.0883167
1,218.5970583
1,207.0549
1,196.6070167
1,189.8719333
1,183.5537167
1,179.5934833
1,175.828575
1,176.0240083
1,177.52215
1,178.603425
1,197.9488333
1,208.1882833
1,214.037525
1,215.0405833
1,211.419
1,218.401625
1,222.29675
1,220.3296333
1,214.8582583
1,202.7038
1,203.5375333
1,216.05675
1,216.2651833
1,209.8036417
1,206.14295
1,195.6690667
1,186.8887583
1,182.2250083
1,174.1741083
1,170.04455
1,167.9341083
1,171.5295833
1,174.3565417
1,179.3069417
1,201.2447667
1,212.7087083
1,219.7694417
1,218.2061917
1,214.81915
1,220.6162833
1,223.4041333
1,223.065375
1,216.1739667
1,204.0065083
1,204.384375
1,215.7179917
1,214.4413917
1,207.6020917
1,200.8930083
1,191.0705333
1,182.003575
1,175.6201417
1,171.5686917
1,167.9211083
1,166.813725
1,168.5985167
1,174.3695417
1,179.1115083
1,200.1764917
1,211.5884333
1,216.9947
1,217.62
1,212.6436
1,223.0132667
1,225.99655
1,223.4822417
1,217.450675
1,204.5667
1,203.1336667
1,215.7701
1,212.8520333
1,205.50465
1,199.4860833
1,191.6176167
1,183.4626083
1,176.6884167
1,172.4545333
1,166.7356167
1,165.5762333
1,166.9831583
1,170.5526333
1,174.9167333
1,194.2230333
1,206.74225
1,212.1095167
1,210.7285917
1,209.4518833
1,215.3532333
1,222.0232083
1,224.3810833
1,218.8967083
1,207.6672
1,207.0679
1,218.4407333
1,215.1709083
1,208.1752833
1,203.9284
1,196.333475
1,187.9830333
1,180.8831917
1,174.1611083
1,169.45825
1,168.025325
1,166.6574
1,166.8398333
1,164.4037417
1,180.5705417
1,189.5462833
1,195.395525
1,194.31425
1,191.0965333
1,197.558075
1,200.6194667
1,200.7627917
1,196.646125
1,191.656725
1,193.4675167
1,206.6120333
1,204.3191583
1,200.1504917
1,195.695175
1,188.4650083
1,180.4402167
1,174.0568917
1,167.5172417
1,163.0228167
1,160.6518333
1,160.9254833
1,156.99125
1,151.1159
1,158.723825
1,168.2337583
1,175.515925
1,177.3267167
1,176.9750667
1,182.342225
1,184.0879083
1,188.3869
1,185.1821833
1,182.51155
1,186.068025
1,204.28005
1,204.5928083
1,201.16655
1,200.0071667
1,191.17475
1,183.3973917
1,175.4117083
1,169.43225
1,164.9639333
1,162.9056
1,164.599175
1,167.4651333
1,175.1251667
1,197.883725
1,207.97985
1,215.5225583
1,212.7478167
1,210.5331583
1,216.9685917
1,221.3196917
1,224.003325
1,219.4959
1,206.6901417
1,204.4364833
1,219.7043333
1,217.95865
1,211.0282417
1,207.1200083
1,196.5680167
1,186.7715417
1,180.7268667
1,174.5258667
1,171.7380167
1,168.350975
1,169.8621167
1,171.92045
1,177.9130167
1,201.322875
1,212.500275
1,219.013925
1,218.9357083
1,218.4537333
1,226.03555
1,231.7284667
1,234.0473417
1,229.4617
1,215.613775
1,211.69265
1,228.4716417
1,225.38425
1,220.1603083
1,216.7471583
1,205.8303
1,195.3434167
1,188.0481417
1,181.6648167
1,177.365825
1,172.9756167
1,173.5098083
1,176.6363083
1,180.323
1,203.00345
1,213.2297917
1,220.0952
1,220.0560917
1,217.3854583
1,226.64785
1,232.3537667
1,233.617475
1,230.1782167
1,213.9333083
1,210.3508333
1,227.3252583
1,227.0517167
1,220.7726083
1,217.2422417
1,208.61815
1,199.121325
1,191.21375
1,184.1400167
1,179.6847
1,176.5059833
1,176.6754167
1,178.4992083
1,181.417275
1,203.2378833
1,214.988475
1,222.2055333
1,223.7948917
1,220.6032833
1,229.878675
1,235.1416167
1,236.275
1,231.7414667
1,216.6169417
1,213.5424417
1,229.6702417
1,228.341425
1,223.5604583
1,219.977875
1,211.3278917
1,202.1046083
1,193.7410583
1,187.018975
1,182.628875
1,179.0072917
1,177.6133667
1,178.6555333
1,181.091625
1,202.7559083
1,213.438225
1,222.440075
1,222.7006167
1,218.6100583
1,226.8953917
1,233.8389083
1,233.0572833
1,226.9605
1,213.59455
1,211.3017833
1,226.2179833
1,224.1205417
1,219.0530333
1,215.4053417
1,207.211225
1,199.446975
1,192.907325
1,186.354675
1,181.4824917
1,176.9619583
1,176.5712
1,174.0308917
1,171.7380167
1,184.0228
1,193.6368417
1,200.2026
1,199.27765
1,196.7243417
1,203.5375333
1,208.0970667
1,210.4159417
1,209.1132333
1,203.2509917
1,204.24105
1,220.4990667
1,219.7434417
1,216.4345083
1,214.988475
1,207.8886333
1,198.3918083
1,190.718775
1,184.0358
1,179.215725
1,174.5910833
1,173.3794833
1,169.8100083
1,161.173025
1,167.9341083
1,175.802575
1,179.4501583
1,180.0364583
1,180.4272167
1,186.5631083
1,190.56245
1,195.1219833
1,190.419125
1,186.8757583
1,192.1648083
1,212.2397333
1,214.7670417
1,212.2267333
1,209.986075
1,202.1436083
1,191.370075
1,184.6349917
1,179.6195917
1,174.096
1,170.839175
1,173.5749167
1,172.7411833
1,180.5835417
1,206.3383833
1,218.57095
1,226.5827417
1,225.6186833
1,222.90905
1,229.9697833
1,232.6013083
1,230.7775167
1,222.9741583
1,208.2533917
1,206.6641417
1,217.30735
1,217.9977583
1,213.0083583
1,208.8135833
1,199.2515417
1,188.6213333
1,182.8633083
1,178.8378583
1,175.0860583
1,171.0346083
1,174.564975
1,177.1703917
1,180.9744083
1,204.123725
1,215.7701
1,222.4791833
1,222.6615083
1,219.19625
1,230.38665
1,234.1776667
1,231.2464917
1,223.1304833
1,208.60515
1,207.7063083
1,222.3749667
1,221.7235583
1,215.3662333
1,211.10635
1,200.3328167
1,189.4029583
1,182.967525
1,177.53515
1,173.5619167
1,171.4905833
1,174.9297333
1,174.8125167
1,179.7889167
1,204.2279417
1,215.288125
1,222.30975
1,223.0914833
1,217.8154333
1,227.3773667
1,232.4840917
1,233.304825
1,224.4984083
1,211.0282417
1,211.6795417
1,222.752725
1,221.05915
1,214.21985
1,209.1523417
1,196.4116917
1,187.0971917
1,180.3491083
1,175.4638167
1,170.8000667
1,169.2108167
1,173.1319417
1,173.3924833
1,176.7014167
1,200.2286
1,210.2466167
1,217.8414333
1,218.6230583
1,215.4965583
1,225.5926833
1,230.6471917
1,232.0411167
1,228.2632083
1,213.5034417
1,212.6174917
1,227.5206917
1,226.03555
1,219.9909833
1,214.5195
1,205.5958667
1,195.4606333
1,186.979975
1,181.23495
1,178.0823417
1,173.965675
1,176.25855
1,176.3887667
1,178.9681833
1,199.9941667
1,211.9010833
1,219.4567917
1,220.1212
1,217.32035
1,223.378025
1,232.2886583
1,232.5232
1,228.48475
1,213.5294417
1,209.986075
1,223.4692417
1,221.6975583
1,215.913425
1,211.70565
1,204.86635
1,196.0859333
1,188.556225
1,181.88625
1,176.0110083
1,173.6009167
1,172.1548833
1,170.9563917
1,168.4681917
1,181.9383583
1,192.8552167
1,199.6554083
1,199.9550583
1,198.509025
1,206.4947083
1,209.1653417
1,210.650375
1,208.59215
1,202.3390417
1,203.772075
1,220.7856083
1,217.177025
1,213.9463083
1,211.848975
1,203.8371833
1,194.6009
1,188.2696833
1,182.2120083
1,176.2324417
1,172.2852083
1,172.402425
1,166.9961583
1,158.710825
1,166.4229667
1,174.1872167
1,180.1145667
1,183.0196333
1,185.3515083
1,189.5332833
1,193.3241917
1,195.52585
1,193.06365
1,186.693325
1,191.1356417
1,208.3316083
1,209.1132333
1,205.7651917
1,202.4432583
1,193.858275
1,184.4265583
1,176.6102
1,170.8912833
1,167.9211083
1,166.3968583
1,168.79395
1,170.66985
1,180.140675
1,202.6386917
1,214.2329583
1,222.153425
1,221.5802333
1,218.7793833
1,227.4685833
1,234.6335333
1,237.681925
1,232.0411167
1,215.1578
1,211.7837583
1,225.540575
1,223.7818917
1,217.633
1,214.649825
1,203.5245333
1,194.3403583
1,186.1722417
1,182.2380083
1,178.3949917
1,178.8378583
1,178.74675
1,176.1543333
1,179.215725
1,199.29065
1,209.061125
1,215.2360167
1,214.975475
1,214.050525
1,222.427075
1,226.6869583
1,229.0839417
1,218.3365167
1,209.673425
1,207.3154417
1,214.2719583
1,217.2682417
1,212.96925
1,208.5790417
1,197.8056167
1,187.605275
1,180.5184333
1,176.3887667
1,173.0798333
1,175.04695
1,176.4799833
1,173.3534833
1,181.0525167
1,202.6256917
1,212.161625
1,218.727275
1,219.19625
1,217.30735
1,227.9375583
1,232.5100917
1,231.3377083
1,221.7105583
1,212.5784917
1,212.0574083
1,219.2223583
1,220.3426333
1,215.1709083
1,209.9469667
1,198.965
1,190.5233417
1,183.8273667
1,177.4570417
1,175.1381667
1,176.427875
1,176.8317417
1,172.3373167
1,178.5513167
1,201.16655
1,211.9140833
1,217.93265
1,218.6751667
1,216.8904833
1,226.2179833
1,229.3444833
1,227.0517167
1,219.4046833
1,208.8786917
1,206.1950583
1,215.9395333
1,219.013925
1,213.5424417
1,209.0350167
1,198.4569167
1,188.1523583
1,182.2250083
1,176.0631167
1,172.9496167
1,174.43465
1,174.2132167
1,171.8943417
1,176.5320917
1,196.8936667
1,205.6218667
1,210.7415917
1,210.7155917
1,207.810525
1,211.38
1,216.5648333
1,218.3495167
1,211.10635
1,204.4754833
1,202.9252333
1,213.3731167
1,215.45745
1,211.1845667
1,206.1690583
1,198.209375
1,188.6604417
1,182.016575
1,176.115225
1,172.1288833
1,173.0408333
1,169.588575
1,164.48185
1,160.9254833
1,175.8676833
1,185.9768083
1,193.1157583
1,192.3211333
1,191.6958333
1,197.0369917
1,200.3068167
1,199.5381917
1,196.5680167
1,194.6009
1,196.4376917
1,203.459425
1,205.1528917
1,200.1764917
1,196.633125
1,189.2206333
1,180.1015667
1,173.14505
1,167.6605667
1,164.45585
1,165.4199083
1,162.6971667
1,155.76665
1,150.3994917
1,157.8119833
1,167.7907833
1,174.3825417
1,176.90985
1,177.978125
1,184.4135583
1,188.3217917
1,189.2857417
1,186.693325
1,187.0320833
1,190.1455833
1,202.847125
1,206.9246833
1,204.7491333
1,200.8017917
1,192.2429167
1,182.7330917
1,175.1251667
1,170.7740667
1,166.8919417
1,167.8168917
1,169.0674917
1,167.087375
1,178.5773167
1,202.0525
1,213.4903333
1,220.7205
1,218.688275
1,215.3662333
1,223.6255667
1,227.6119083
1,227.1819333
1,217.607
1,209.4649917
1,209.1392333
1,219.2874667
1,221.3196917
1,217.9847583
1,209.6213167
1,199.733625
1,190.705775
1,183.9315833
1,178.6815333
1,174.564975
1,176.453875
1,177.365825
1,172.988725
1,180.466325
1,202.5995833
1,211.562325
1,217.450675
1,217.633
1,216.4866167
1,227.4425833
1,232.84885
1,234.242775
1,225.7750083
1,214.9233667
1,214.988475
1,224.17265
1,227.2080417
1,222.453075
1,215.5746667
1,206.7813583
1,197.41475
1,189.96315
1,183.3192833
1,180.3751083
1,180.60965
1,181.3391667
1,177.4309333
1,183.3843917
1,204.7491333
1,215.913425
1,223.3389167
1,220.8507167
1,220.290525
1,229.0188333
1,233.0963917
1,233.0963917
1,223.2738083
1,215.626775
1,213.2689
1,222.8048333
1,225.1237083
1,220.0560917
1,214.5716083
1,204.6579167
1,195.2522
1,189.2206333
1,183.4235
1,178.9811833
1,178.8899667
1,180.336
1,177.8869083
1,184.1009083
1,206.4947083
1,217.0338083
1,223.7297833
1,220.4859583
1,216.9947
1,224.4853
1,226.03555
1,223.2738083
1,216.525725
1,208.8135833
1,208.8005833
1,215.1969083
1,217.1249167
1,212.33095
1,207.0549
1,196.9196667
1,188.6344417
1,181.6127083
1,176.5450917
1,173.4185917
1,174.0047833
1,174.122
1,172.2071
1,176.29755
1,194.9656583
1,203.7068583
1,210.0771833
1,208.9699083
1,206.6510333
1,215.3272333
1,223.365025
1,225.9053333
1,220.9940417
1,210.9109167
1,210.3768333
1,218.727275
1,220.9159333
1,216.69505
1,213.4643333
1,202.860125
1,194.9656583
1,188.08725
1,182.342225
1,177.991125
1,176.8187417
1,174.6561917
1,169.0674917
1,166.4229667
1,179.8801333
1,190.106475
1,195.2653083
1,193.2590833
1,192.0474833
1,197.7665083
1,200.1504917
1,200.345925
1,199.8508417
1,198.04005
1,200.358925
1,208.9829083
1,212.9301417
1,208.774475
1,204.697025
1,197.6492917
1,189.4420667
1,183.4365
1,178.2646667
1,173.5879167
1,172.7932917
1,169.3931417
1,163.3354667
1,156.6524917
1,164.7815
1,173.027725
1,178.5773167
1,179.9191333
1,182.7982
1,188.08725
1,192.308025
1,193.232975
1,189.32485
1,187.47495
1,192.6467833
1,204.9965667
1,209.9469667
1,208.123175
1,204.4364833
1,196.5419083
1,185.3906167
1,179.98435
1,173.6009167
1,169.2108167
1,171.151825
1,172.1679917
1,170.226875
1,179.98435
1,201.5834167
1,214.337175
1,222.6094
1,221.9971
1,220.0430917
1,228.7712917
1,230.5690833
1,230.3215417
1,221.5933417
1,214.988475
1,212.33095
1,218.8836
1,222.5442917
1,218.2974083
1,211.861975
1,201.0623333
1,192.2038083
1,186.1201333
1,180.9091917
1,177.2356083
1,176.5712
1,177.8088
1,174.3044333
1,181.078625
1,202.1046083
1,212.4611667
1,218.3104083
1,218.2974083
1,216.66905
1,223.078375
1,227.0517167
1,225.240925
1,217.9847583
1,209.7906417
1,207.6672
1,216.3694
1,218.1410833
1,214.024525
1,208.9569083
1,200.4240333
1,189.4420667
1,183.72315
1,177.652475
1,174.7864083
1,175.3206
1,177.1052833
1,173.8354583
1,179.98435
1,203.3942083
1,214.1026333
1,219.8997667
1,217.6721083
1,217.3724583
1,225.3191417
1,228.2111
1,225.99655
1,216.9295917
1,208.1752833
1,208.461825
1,215.3793417
1,218.375625
1,212.8520333
1,206.5208167
1,196.80245
1,188.868875
1,181.6388167
1,177.365825
1,173.1189417
1,173.3664833
1,172.8714
1,168.3900833
1,168.80695
1,185.6381583
1,194.157925
1,202.0133917
1,201.622525
1,200.4761417
1,208.8656917
1,210.0902917
1,210.8328083
1,205.7651917
1,202.7559083
1,203.65475
1,210.7807
1,215.0145833
1,210.1945083
1,205.51765
1,195.2913083
1,187.5921667
1,181.5867083
1,174.9297333
1,172.2071
1,172.8324
1,173.7182417
1,169.7319
1,175.5811417
1,195.52585
1,205.3744333
1,211.8228667
1,211.8358667
1,209.673425
1,216.226075
1,222.9351583
1,220.876825
1,214.3110667
1,204.3322667
1,200.8409
1,209.1783417
1,210.4289417
1,204.3322667
1,199.7075167
1,191.7218333
1,182.967525
1,177.49615
1,172.2722083
1,167.6605667
1,168.7157333
1,164.612175
1,154.2816167
1,145.1494417
1,149.2661083
1,156.7177083
1,162.9707083
1,165.550125
1,168.650625
1,175.203275
1,178.4471
1,179.0594
1,180.2317833
1,181.4824917
1,186.4718917
1,198.05305
1,199.3557583
1,195.2132
1,191.682725
1,184.8955333
1,176.6884167
1,170.5786333
1,165.4459083
1,160.8342667
1,161.681
1,159.635775
1,153.0830167
1,149.8914083
1,158.9322583
1,167.113375
1,174.0177833
1,175.8676833
1,178.5252083
1,184.5828833
1,187.4358417
1,188.243575
1,185.0779667
1,185.2602917
1,191.6306167
1,199.9680583
1,203.785075
1,201.15355
1,198.2614833
1,190.4842333
1,181.417275
1,173.627025
1,168.1555417
1,165.0550417
1,165.836775
1,167.699675
1,166.4099667
1,178.14745
1,200.7757917
1,211.6014333
1,219.313575
1,218.3625167
1,217.3854583
1,227.090825
1,233.2006083
1,233.1875
1,226.0616583
1,214.5456083
1,212.6566
1,219.4567917
1,221.7626667
1,216.525725
1,211.8228667
1,202.6125833
1,193.6498417
1,185.6771583
1,181.7430333
1,177.4570417
1,177.53515
1,177.7826917
1,175.0600583
1,183.9445833
1,205.4525417
1,217.0207
1,222.28375
1,222.7788333
1,221.189475
1,231.3116
1,232.86185
1,231.754575
1,221.2806917
1,211.0151333
1,210.6894833
1,216.2521833
1,218.5058417
1,213.412225
1,207.96685
1,198.2875917
1,189.5202833
1,184.0488
1,178.5252083
1,174.5258667
1,175.476925
1,176.3627667
1,173.6661333
1,181.417275
1,203.1336667
1,213.112575
1,219.4046833
1,219.5871167
1,218.2583
1,226.9345
1,230.0218917
1,229.0448333
1,220.2384167
1,209.9208583
1,208.2925
1,211.6274333
1,212.95625
1,207.185225
1,202.7038
1,194.4184667
1,185.8855917
1,180.4272167
1,174.6040833
1,172.7802917
1,173.939675
1,174.1611083
1,173.965675
1,179.7238083
1,200.371925
1,210.5201583
1,217.5678917
1,216.825375
1,214.8842583
1,222.5312917
1,225.5144667
1,222.1795333
1,213.9463083
1,208.2142833
1,208.2533917
1,213.8682
1,214.5456083
1,209.9469667
1,204.3582667
1,195.2132
1,187.7484917
1,180.0754583
1,173.9005667
1,171.7380167
1,171.6338
1,171.0346083
1,169.6406833
1,173.9787833
1,194.32725
1,204.6188083
1,211.1454583
1,210.5071583
1,208.6702583
1,215.1056917
1,223.078375
1,223.2087
1,218.53195
1,207.9407417
1,210.1032917
1,216.7992667
1,218.701275
1,213.2559
1,208.787475
1,201.4010917
1,193.1548667
1,185.755375
1,180.5444333
1,175.7504667
1,173.965675
1,171.93345
1,167.6605667
1,164.599175
1,181.1828417
1,191.5785083
1,198.7435667
1,199.26465
1,196.8675583
1,203.459425
1,206.12995
1,203.4463167
1,200.2026
1,197.7665083
1,199.4730833
1,209.0350167
1,211.861975
1,205.8564083
1,203.172775
1,196.7243417
1,188.569225
1,181.117625
1,174.6431917
1,171.3602583
1,171.151825
1,167.738675
1,161.511675
1,155.441
1,162.4105167
1,170.9825
1,177.4179333
1,177.6133667
1,180.5314333
1,188.6213333
1,191.8911583
1,192.8422167
1,189.2857417
1,186.9278667
1,191.370075
1,200.4761417
1,202.8080167
1,201.3749833
1,199.1604333
1,193.206975
1,185.3385083
1,177.4700417
1,173.4445917
1,168.2597583
1,169.5103583
1,168.4421917
1,167.5172417
1,176.8577417
1,200.4501417
1,210.5071583
1,216.2521833
1,216.9947
1,216.9555917
1,224.4593
1,230.230325
1,231.5200333
1,224.4853
1,213.412225
1,211.4842167
1,220.1473083
1,220.863825
1,216.3564
1,213.099575
1,205.6870833
1,195.7342833
1,188.6734417
1,181.5346
1,178.4471
1,178.7076417
1,177.2746083
1,174.0568917
1,179.8019167
1,198.522025
1,207.9407417
1,213.9984167
1,213.3210083
1,213.3991167
1,222.7006167
1,225.6056833
1,225.6707917
1,220.3166333
1,211.71865
1,208.9308
1,216.7992667
1,219.000925
1,213.7899833
1,211.09335
1,203.1336667
1,194.144925
1,185.6902667
1,179.3199417
1,175.03395
1,173.7312417
1,170.9303917
1,166.6705083
1,168.337975
1,185.429725
1,193.8973833
1,200.7366833
1,201.6616333
1,200.5803583
1,205.7260833
1,208.5009333
1,206.6380333
1,201.2707667
1,192.5295667
1,191.357075
1,198.821675
1,199.5773
1,193.8843833
1,191.682725
1,186.4848917
1,179.0462917
1,170.826175
1,163.361575
1,157.9943083
1,154.959025
1,153.2263417
1,149.6047583
1,143.781625
1,146.1656083
1,149.4875417
1,152.04085
1,155.8448667
1,159.7399917
1,163.7784417
1,166.31875
1,165.8106667
1,165.237475
1,162.136975
1,167.6735667
1,185.2864
1,184.9346417
1,180.2187833
1,178.6946417
1,173.2622667
1,166.7226167
1,160.11775
1,154.3988333
1,150.6730333
1,147.1686667
1,145.4099833
1,143.768625
1,138.6880083
1,141.6581833
1,147.181775
1,151.1680083
1,153.6693167
1,156.37895
1,162.2673
1,165.563125
1,167.7517833
1,168.5334083
1,166.94405
1,172.1939917
1,193.2460833
1,192.8682167
1,188.2044667
1,186.4457833
1,180.5444333
1,172.6239667
1,165.3156917
1,158.398175
1,154.2555083
1,151.4806583
1,150.4516
1,147.1296667
1,145.4620917
1,156.6916
1,167.4911333
1,173.2622667
1,173.8875667
1,174.39565
1,180.2838917
1,183.4105
1,185.8465917
1,184.192125
1,180.9874083
1,185.2734
1,202.2609333
1,201.8830667
1,195.395525
1,192.3341333
1,186.680325
1,178.590425
1,172.376425
1,165.3938
1,160.71705
1,157.3039
1,155.5582167
1,151.1680083
1,145.6054167
1,153.5259917
1,161.498675
1,169.0413833
1,169.1717083
1,171.3472583
1,177.8088
1,180.9613
1,182.7460917
1,181.8081417
1,177.978125
1,185.4036167
1,202.7168
1,205.5307583
1,200.1896
1,196.8285583
1,189.780825
1,179.841025
1,173.952675
1,167.0742667
1,163.1270333
1,161.7722167
1,162.0067583
1,162.6971667
1,172.2592083
1,195.4737417
1,206.7943583
1,214.3892833
1,212.6566
1,209.6603167
1,215.5225583
1,218.1671917
1,216.9947
1,213.0083583
1,201.6486333
1,202.1046083
1,215.1578
1,213.0213583
1,205.647975
1,201.0493333
1,192.4122417
1,183.2280667
1,176.727525
1,171.777125
1,168.8981667
1,165.4589083
1,167.1784833
1,167.6735667
1,174.5128667
1,197.41475
1,209.9599667
1,218.3104083
1,217.62
1,214.80615
1,219.339575
1,219.013925
1,217.9847583
1,213.0474667
1,202.4953667
1,202.4302583
1,212.6044917
1,213.2689
1,204.8272417
1,199.5641917
1,190.9663167
1,183.293175
1,176.8317417
1,171.5948
1,168.5334083
1,167.725675
1,167.9732167
1,169.7319
1,176.3106583
1,198.3397
1,207.5759833
1,213.2689
1,213.3210083
1,211.6665417
1,219.7434417
1,221.9581
1,222.6094
1,216.6299417
1,206.1950583
1,208.2273917
1,215.275125
1,212.5523833
1,203.785075
1,198.7825667
1,190.7838833
1,184.99975
1,177.4440417
1,172.1548833
1,169.262925
1,167.8038917
1,167.1654833
1,169.0023833
1,175.789575
1,194.8353333
1,205.7000833
1,212.786925
1,212.4221667
1,210.2205083
1,217.164025
1,221.7626667
1,222.8439417
1,218.8576
1,207.7844167
1,208.162175
1,221.515125
1,219.8736583
1,212.5653833
1,208.61815
1,200.7887917
1,192.5555667
1,185.9899167
1,179.0072917
1,176.7014167
1,174.239325
1,174.39565
1,173.2492667
1,177.7696917
1,197.8056167
1,209.0220167
1,214.4413917
1,215.1839083
1,212.3960583
1,216.6559417
1,220.0690917
1,219.0790333
1,213.8029833
1,201.622525
1,202.6125833
1,211.6665417
1,210.5852667
1,203.6938583
1,198.509025
1,190.6015583
1,183.4495
1,177.665475
1,172.0116667
1,167.882
1,165.849775
1,165.0290417
1,162.9186
1,160.9514833
1,177.6393667
1,186.706325
1,193.07665
1,193.2981917
1,192.2169167
1,198.522025
1,202.847125
1,204.6449167
1,201.4532
1,197.245425
1,200.0071667
1,215.4183417
1,213.737875
1,207.6672
1,202.2609333
1,194.1840333
1,186.693325
1,179.3459417
1,173.4577
1,169.0153833
1,164.9899333
1,163.9477667
1,160.2349667
1,154.2685083
1,162.423625
1,171.5035833
1,177.7045833
1,179.6325917
1,181.5736
1,188.9600917
1,193.219975
1,194.457575
1,193.03765
1,187.8137083
1,193.9494917
1,214.2459583
1,215.2360167
1,210.5071583
1,208.5660417
1,199.91595
1,191.5655083
1,182.0686833
1,176.7014167
1,172.8975083
1,169.3540333
1,171.138825
1,171.3602583
1,179.9712417
1,203.0815583
1,215.1969083
1,223.7557833
1,219.352575
1,221.6063417
1,230.2434333
1,234.4903167
1,234.11245
1,229.6962417
1,215.43145
1,214.8712583
1,228.51075
1,228.2632083
1,221.9581
1,217.8414333
1,208.7353667
1,198.834675
1,190.3930167
1,186.4848917
1,181.87325
1,178.1995583
1,176.5450917
1,176.6233083
1,181.6518167
1,204.097725
1,215.2490167
1,222.5964
1,224.0554333
1,223.6515667
1,230.829625
1,236.131675
1,236.9133
1,229.878675
1,215.6919917
1,211.9270833
1,220.7596083
1,220.8507167
1,219.339575
1,216.1348583
1,207.7844167
1,198.496025
1,191.6176167
1,185.3645083
1,181.117625
1,174.9688417
1,174.7734083
1,169.6797917
1,167.1394833
1,180.9223
1,188.9730917
1,195.395525
1,196.9196667
1,196.7243417
1,205.7521917
1,209.1002333
1,211.874975
1,209.2825583
1,203.0555583
1,205.7130833
1,213.2167917
1,212.2527333
1,210.8588083
1,208.2533917
1,199.746625
1,190.432125
1,184.97375
1,179.4762667
1,175.0730583
1,172.3503167
1,171.0737167
1,172.5848583
1,178.903075
1,203.0815583
1,209.9208583
1,217.4115667
1,218.3625167
1,213.4903333
1,217.0989167
1,219.2223583
1,216.8904833
1,213.2427917
1,202.9513417
1,200.4631417
1,205.947625
1,203.798075
1,200.7106833
1,199.2255417
1,190.4842333
1,182.0946833
1,177.9520167
1,172.4415333
1,167.9992167
1,164.924825
1,166.175425
1,164.8727167
1,170.2920917
1,192.42535
1,200.8279
1,207.3284417
1,207.8756333
1,207.0679
1,215.288125
1,219.326575
1,221.6063417
1,218.1671917
1,207.0679
1,204.3582667
1,213.9593083
1,213.099575
1,210.7545917
1,209.2955583
1,201.4402
1,193.66295
1,186.0289167
1,179.4371583
1,174.0177833
1,169.8361167
1,169.301925
1,163.9607667
1,163.074925
1,177.8478
1,186.2764583
1,192.9464333
1,193.1287583
1,193.219975
1,200.6194667
1,205.9085167
1,208.2273917
1,204.1628333
1,198.496025
1,199.7857333
1,212.98225
1,213.59455
1,210.49405
1,209.1523417
1,201.79185
1,193.0897583
1,186.1331333
1,181.104625
1,175.5290333
1,171.1779333
1,169.0674917
1,163.0228167
1,157.147575
1,166.3578583
1,174.7083
1,182.0946833
1,185.9508083
1,187.5661667
1,194.457575
1,198.04005
1,199.759625
1,196.2683667
1,189.5853917
1,191.8651583
1,206.598925
1,206.74225
1,206.9376833
1,205.348325
1,198.0661583
1,189.5983917
1,181.4954917
1,176.0240083
1,171.125825
1,168.5073
1,166.2536417
1,164.638175
1,173.3794833
1,197.0108833
1,209.3216667
1,215.1056917
1,214.4543917
1,214.4673917
1,222.127425
1,226.2830917
1,227.703125
1,222.6355083
1,208.448825
1,203.8241833
1,213.3601167
1,212.8390333
1,210.0771833
1,206.6510333
1,198.6002417
1,188.9079833
1,181.84725
1,174.3695417
1,168.79395
1,164.937825
1,163.8696583
1,160.4565083
1,161.3032417
1,172.702075
1,179.7107
1,184.6741
1,187.2405167
1,189.494175
1,195.1349833
1,200.4891417
1,200.4761417
1,196.78945
1,187.5661667
1,188.243575
1,201.8049583
1,202.1306083
1,201.4010917
1,199.4730833
1,191.7869417
1,183.2020667
1,176.414875
1,170.4874167
1,165.68045
